Index,Country Code,1970-02-01,1970-03-01,1970-04-01,1970-05-01,1970-06-01,1970-07-01,1970-08-01,1970-09-01,1970-10-01,1970-11-01,1970-12-01,1971-01-01,1971-02-01,1971-03-01,1971-04-01,1971-05-01,1971-06-01,1971-07-01,1971-08-01,1971-09-01,1971-10-01,1971-11-01,1971-12-01,1972-01-01,1972-02-01,1972-03-01,1972-04-01,1972-05-01,1972-06-01,1972-07-01,1972-08-01,1972-09-01,1972-10-01,1972-11-01,1972-12-01,1973-01-01,1973-02-01,1973-03-01,1973-04-01,1973-05-01,1973-06-01,1973-07-01,1973-08-01,1973-09-01,1973-10-01,1973-11-01,1973-12-01,1974-01-01,1974-02-01,1974-03-01,1974-04-01,1974-05-01,1974-06-01,1974-07-01,1974-08-01,1974-09-01,1974-10-01,1974-11-01,1974-12-01,1975-01-01,1975-02-01,1975-03-01,1975-04-01,1975-05-01,1975-06-01,1975-07-01,1975-08-01,1975-09-01,1975-10-01,1975-11-01,1975-12-01,1976-01-01,1976-02-01,1976-03-01,1976-04-01,1976-05-01,1976-06-01,1976-07-01,1976-08-01,1976-09-01,1976-10-01,1976-11-01,1976-12-01,1977-01-01,1977-02-01,1977-03-01,1977-04-01,1977-05-01,1977-06-01,1977-07-01,1977-08-01,1977-09-01,1977-10-01,1977-11-01,1977-12-01,1978-01-01,1978-02-01,1978-03-01,1978-04-01,1978-05-01,1978-06-01,1978-07-01,1978-08-01,1978-09-01,1978-10-01,1978-11-01,1978-12-01,1979-01-01,1979-02-01,1979-03-01,1979-04-01,1979-05-01,1979-06-01,1979-07-01,1979-08-01,1979-09-01,1979-10-01,1979-11-01,1979-12-01,1980-01-01,1980-02-01,1980-03-01,1980-04-01,1980-05-01,1980-06-01,1980-07-01,1980-08-01,1980-09-01,1980-10-01,1980-11-01,1980-12-01,1981-01-01,1981-02-01,1981-03-01,1981-04-01,1981-05-01,1981-06-01,1981-07-01,1981-08-01,1981-09-01,1981-10-01,1981-11-01,1981-12-01,1982-01-01,1982-02-01,1982-03-01,1982-04-01,1982-05-01,1982-06-01,1982-07-01,1982-08-01,1982-09-01,1982-10-01,1982-11-01,1982-12-01,1983-01-01,1983-02-01,1983-03-01,1983-04-01,1983-05-01,1983-06-01,1983-07-01,1983-08-01,1983-09-01,1983-10-01,1983-11-01,1983-12-01,1984-01-01,1984-02-01,1984-03-01,1984-04-01,1984-05-01,1984-06-01,1984-07-01,1984-08-01,1984-09-01,1984-10-01,1984-11-01,1984-12-01,1985-01-01,1985-02-01,1985-03-01,1985-04-01,1985-05-01,1985-06-01,1985-07-01,1985-08-01,1985-09-01,1985-10-01,1985-11-01,1985-12-01,1986-01-01,1986-02-01,1986-03-01,1986-04-01,1986-05-01,1986-06-01,1986-07-01,1986-08-01,1986-09-01,1986-10-01,1986-11-01,1986-12-01,1987-01-01,1987-02-01,1987-03-01,1987-04-01,1987-05-01,1987-06-01,1987-07-01,1987-08-01,1987-09-01,1987-10-01,1987-11-01,1987-12-01,1988-01-01,1988-02-01,1988-03-01,1988-04-01,1988-05-01,1988-06-01,1988-07-01,1988-08-01,1988-09-01,1988-10-01,1988-11-01,1988-12-01,1989-01-01,1989-02-01,1989-03-01,1989-04-01,1989-05-01,1989-06-01,1989-07-01,1989-08-01,1989-09-01,1989-10-01,1989-11-01,1989-12-01,1990-01-01,1990-02-01,1990-03-01,1990-04-01,1990-05-01,1990-06-01,1990-07-01,1990-08-01,1990-09-01,1990-10-01,1990-11-01,1990-12-01,1991-01-01,1991-02-01,1991-03-01,1991-04-01,1991-05-01,1991-06-01,1991-07-01,1991-08-01,1991-09-01,1991-10-01,1991-11-01,1991-12-01,1992-01-01,1992-02-01,1992-03-01,1992-04-01,1992-05-01,1992-06-01,1992-07-01,1992-08-01,1992-09-01,1992-10-01,1992-11-01,1992-12-01,1993-01-01,1993-02-01,1993-03-01,1993-04-01,1993-05-01,1993-06-01,1993-07-01,1993-08-01,1993-09-01,1993-10-01,1993-11-01,1993-12-01,1994-01-01,1994-02-01,1994-03-01,1994-04-01,1994-05-01,1994-06-01,1994-07-01,1994-08-01,1994-09-01,1994-10-01,1994-11-01,1994-12-01,1995-01-01,1995-02-01,1995-03-01,1995-04-01,1995-05-01,1995-06-01,1995-07-01,1995-08-01,1995-09-01,1995-10-01,1995-11-01,1995-12-01,1996-01-01,1996-02-01,1996-03-01,1996-04-01,1996-05-01,1996-06-01,1996-07-01,1996-08-01,1996-09-01,1996-10-01,1996-11-01,1996-12-01,1997-01-01,1997-02-01,1997-03-01,1997-04-01,1997-05-01,1997-06-01,1997-07-01,1997-08-01,1997-09-01,1997-10-01,1997-11-01,1997-12-01,1998-01-01,1998-02-01,1998-03-01,1998-04-01,1998-05-01,1998-06-01,1998-07-01,1998-08-01,1998-09-01,1998-10-01,1998-11-01,1998-12-01,1999-01-01,1999-02-01,1999-03-01,1999-04-01,1999-05-01,1999-06-01,1999-07-01,1999-08-01,1999-09-01,1999-10-01,1999-11-01,1999-12-01,2000-01-01,2000-02-01,2000-03-01,2000-04-01,2000-05-01,2000-06-01,2000-07-01,2000-08-01,2000-09-01,2000-10-01,2000-11-01,2000-12-01,2001-01-01,2001-02-01,2001-03-01,2001-04-01,2001-05-01,2001-06-01,2001-07-01,2001-08-01,2001-09-01,2001-10-01,2001-11-01,2001-12-01,2002-01-01,2002-02-01,2002-03-01,2002-04-01,2002-05-01,2002-06-01,2002-07-01,2002-08-01,2002-09-01,2002-10-01,2002-11-01,2002-12-01,2003-01-01,2003-02-01,2003-03-01,2003-04-01,2003-05-01,2003-06-01,2003-07-01,2003-08-01,2003-09-01,2003-10-01,2003-11-01,2003-12-01,2004-01-01,2004-02-01,2004-03-01,2004-04-01,2004-05-01,2004-06-01,2004-07-01,2004-08-01,2004-09-01,2004-10-01,2004-11-01,2004-12-01,2005-01-01,2005-02-01,2005-03-01,2005-04-01,2005-05-01,2005-06-01,2005-07-01,2005-08-01,2005-09-01,2005-10-01,2005-11-01,2005-12-01,2006-01-01,2006-02-01,2006-03-01,2006-04-01,2006-05-01,2006-06-01,2006-07-01,2006-08-01,2006-09-01,2006-10-01,2006-11-01,2006-12-01,2007-01-01,2007-02-01,2007-03-01,2007-04-01,2007-05-01,2007-06-01,2007-07-01,2007-08-01,2007-09-01,2007-10-01,2007-11-01,2007-12-01,2008-01-01,2008-02-01,2008-03-01,2008-04-01,2008-05-01,2008-06-01,2008-07-01,2008-08-01,2008-09-01,2008-10-01,2008-11-01,2008-12-01,2009-01-01,2009-02-01,2009-03-01,2009-04-01,2009-05-01,2009-06-01,2009-07-01,2009-08-01,2009-09-01,2009-10-01,2009-11-01,2009-12-01,2010-01-01,2010-02-01,2010-03-01,2010-04-01,2010-05-01,2010-06-01,2010-07-01,2010-08-01,2010-09-01,2010-10-01,2010-11-01,2010-12-01,2011-01-01,2011-02-01,2011-03-01,2011-04-01,2011-05-01,2011-06-01,2011-07-01,2011-08-01,2011-09-01,2011-10-01,2011-11-01,2011-12-01,2012-01-01,2012-02-01,2012-03-01,2012-04-01,2012-05-01,2012-06-01,2012-07-01,2012-08-01,2012-09-01,2012-10-01,2012-11-01,2012-12-01,2013-01-01,2013-02-01,2013-03-01,2013-04-01,2013-05-01,2013-06-01,2013-07-01,2013-08-01,2013-09-01,2013-10-01,2013-11-01,2013-12-01,2014-01-01,2014-02-01,2014-03-01,2014-04-01,2014-05-01,2014-06-01,2014-07-01,2014-08-01,2014-09-01,2014-10-01,2014-11-01,2014-12-01,2015-01-01,2015-02-01,2015-03-01,2015-04-01,2015-05-01,2015-06-01,2015-07-01,2015-08-01,2015-09-01,2015-10-01,2015-11-01,2015-12-01,2016-01-01,2016-02-01,2016-03-01,2016-04-01,2016-05-01,2016-06-01,2016-07-01,2016-08-01,2016-09-01,2016-10-01,2016-11-01,2016-12-01,2017-01-01,2017-02-01,2017-03-01,2017-04-01,2017-05-01,2017-06-01,2017-07-01,2017-08-01,2017-09-01,2017-10-01,2017-11-01,2017-12-01,2018-01-01,2018-02-01,2018-03-01,2018-04-01,2018-05-01,2018-06-01,2018-07-01,2018-08-01,2018-09-01,2018-10-01,2018-11-01,2018-12-01,2019-01-01,2019-02-01,2019-03-01,2019-04-01,2019-05-01,2019-06-01,2019-07-01,2019-08-01,2019-09-01,2019-10-01,2019-11-01,2019-12-01,2020-01-01,2020-02-01,2020-03-01,2020-04-01,2020-05-01,2020-06-01,2020-07-01,2020-08-01,2020-09-01,2020-10-01,2020-11-01,2020-12-01,2021-01-01,2021-02-01,2021-03-01,2021-04-01,2021-05-01,2021-06-01,2021-07-01,2021-08-01,2021-09-01,2021-10-01,2021-11-01,2021-12-01,2022-01-01,2022-02-01,2022-03-01,2022-04-01,2022-05-01,2022-06-01,2022-07-01,2022-08-01,2022-09-01,2022-10-01,2022-11-01,2022-12-01,2023-01-01,2023-02-01,2023-03-01,2023-04-01,2023-05-01,2023-06-01,2023-07-01
0,AUT,3.764923,3.85675,3.751145,4.208601,4.636365,4.607047,4.611209,4.792043,4.864864,4.847399,4.634582,4.155615,4.424777,4.420865,4.761904,4.214223,4.257167,4.404143,5.185827,5.349439,5.32646,5.051369,4.855196,5.348047,5.677966,6.181205,5.63973,5.981466,6.500002,6.120762,6.244864,6.388206,7.014682,7.416463,7.636069,8.058018,8.019246,7.655502,7.968128,8.108107,7.198747,7.092751,6.960557,6.543496,7.012194,7.966616,7.849054,8.128263,8.389013,8.962962,9.741698,9.632352,10.21898,10.04367,9.905999,10.11561,9.971509,9.416725,9.657104,9.241379,9.58904,9.245413,8.607933,8.584843,8.344373,8.928571,8.815792,8.727035,7.707254,7.000643,6.76452,7.260101,7.312501,7.778469,7.73994,7.473751,7.457211,6.618094,7.436516,7.181654,7.215877,7.142857,7.232515,6.886403,6.406523,5.773672,5.517241,5.804597,5.745165,6.264237,5.064716,4.954956,5.047671,4.425771,4.180603,3.96476,3.831416,3.820959,3.921568,3.80228,3.173751,3.001072,3.588645,3.379828,3.096638,3.648068,3.691813,3.548729,3.637323,3.52261,3.301886,3.139718,3.232534,3.902184,3.257497,3.736378,4.039357,4.451346,4.695562,5.012787,5.340794,5.535803,5.885337,6.392694,7.070706,6.609916,7.310967,6.953476,6.769536,6.342914,6.653523,7.014125,6.711733,7.170358,7.379014,6.771579,6.273585,6.481916,6.392908,6.875585,7.179489,6.989748,6.423292,6.144744,5.927601,5.972158,5.800981,6.074141,5.947625,5.513895,5.087719,4.901531,4.567203,4.703834,4.689534,4.073755,4.143529,3.51695,2.95234,2.48421,2.471721,2.801003,3.213689,3.295787,3.577371,3.743761,3.815844,5.644829,5.660378,5.812526,5.899223,5.916187,6.336877,5.571371,5.944198,5.613893,5.220883,5.332798,5.03396,3.354134,3.416148,3.597678,3.791102,3.801397,3.229528,3.505393,2.633587,2.868069,2.671756,2.626571,2.814758,2.90566,2.515015,1.792382,1.379054,1.532137,1.527001,1.488649,1.673485,1.710036,1.635687,1.224036,1.109879,0.3300332,0.07323404,0.4768896,0.8823529,1.324991,1.870874,2.346902,2.56035,1.900585,1.792245,1.648955,1.609952,1.900585,2.195389,2.300109,2.186588,1.670904,1.368383,2.042279,1.854494,1.865136,1.760689,1.982697,1.872524,2.152081,2.470463,2.212705,2.460771,2.822437,2.522203,2.598314,2.696079,2.5,2.789549,2.686462,2.898551,2.879213,3.144653,3.142458,3.132614,3.022932,2.945252,2.977412,3.13672,3.744418,3.847475,3.683304,3.469598,3.344709,3.319784,3.52065,3.307458,3.338955,3.769775,3.622466,3.702479,3.145695,2.679457,3.253653,3.054449,3.863937,4.098361,4.120339,4.018295,4.24282,3.957184,4.041053,3.825311,3.852327,4.059279,3.954983,4.220362,4.101749,3.716536,3.831659,3.831659,3.694427,3.588145,3.51418,3.438748,3.400309,3.467492,3.464275,3.554868,3.084911,3.127847,3.055051,2.994555,2.958937,2.861445,2.858845,3.146334,3.079222,2.932376,2.750373,2.597015,2.577778,2.414605,2.406809,2.555067,2.404693,2.635432,2.200347,2.129497,1.972159,1.889534,1.92028,1.832994,1.646447,1.638873,1.805675,1.632302,1.489118,1.654779,1.869687,1.859678,2.01934,2.11127,2.255209,2.342857,2.074454,2.008487,1.632883,1.718793,1.946952,1.403312,0.472748,-0.0553246,0.7248392,1.257334,1.17253,1.367952,1.197105,0.9983355,0.9695298,1.191136,0.9964024,0.8856909,0.8856909,0.8856909,0.8856909,0.6898463,0.8002207,0.6885153,0.4951849,0.4942342,0.4115225,0.1916239,0.493285,0.4115225,0.4115225,0.4938264,0.4938264,0.7947382,0.7664934,1.367614,1.14974,1.639344,1.939891,1.857923,1.745296,2.73224,2.814207,2.730003,3.030304,2.800434,3.096985,2.590395,3.007673,2.719028,2.617394,3.203404,3.321631,2.724395,2.742249,2.54275,2.542247,2.45168,1.97482,1.984523,2.169625,1.866405,1.862745,1.756098,1.850049,1.749271,1.553398,1.945525,1.648885,1.744186,1.745878,1.839303,1.737452,1.735776,1.828681,1.342282,1.051625,1.146132,1.147228,1.240458,1.431298,1.047619,1.334604,1.235741,1.13852,1.421801,1.512287,1.608325,2.081362,2.266289,2.173913,2.262017,2.069614,2.63902,2.634055,2.910798,2.908067,2.833415,2.965249,2.759319,2.385628,2.313801,2.400798,2.023283,2.227126,1.953183,1.462202,1.40292,1.209677,1.20603,1,1.703407,1.701702,1.497006,1.498502,1.798202,1.395813,1.195219,1.598402,1.492537,1.593626,1.588878,1.782178,1.773399,1.968504,1.966568,2.066929,1.668302,2.064897,2.755906,3.146509,3.627451,3.235294,3.225806,3.501945,3.291384,3.667954,3.857281,3.760849,3.667954,3.757226,3.065134,2.287893,1.324503,1.234568,1.325758,0.7518797,0.656045,0.2793296,-0.09285051,-0.2788104,0.2793296,0.09285051,0.1858736,0.6523765,1.027078,1.219512,1.028037,1.958955,2.048417,1.85701,1.951673,1.863933,1.671309,1.855288,2.133581,1.851852,2.310536,2.502317,3.021771,3.09295,3.310327,3.315974,3.315974,3.4937,3.504679,3.620805,3.437919,3.631503,3.174041,2.772277,2.556539,2.429543,2.321083,2.125604,2.222222,2.129719,2.222222,2.694899,2.788461,2.785783,2.780441,2.697495,2.492809,2.27704,1.984877,2.270577,2.173913,1.990521,1.795841,1.686973,1.403181,1.401869,1.865672,1.594747,1.496726,1.669759,1.668211,1.757632,1.850139,1.765799,1.671309,1.56682,1.568266,1.658986,1.007326,0.7386888,0.8589376,0.9571964,1.066896,0.9924396,1.00121,1.150444,0.9483453,0.7087427,0.6997142,0.6174383,1.018704,1.217039,1.011122,0.7,0.499002,0.5976096,0.5970149,0.5994006,0.6006006,0.8973081,1.297405,1.296112,1.390268,2.004008,2.202202,1.886792,2.085402,1.881188,1.879327,1.986097,2.089552,2.371542,2.167488,2.26378,2.15475,1.768173,1.762977,1.851852,1.848249,1.943635,2.038835,2.142162,2.241715,2.027027,2.217936,2.213667,1.917546,1.833977,1.539942,1.818182,1.719198,1.71592,1.617507,1.429933,1.525262,1.229896,1.132075,1.129943,1.693321,1.990521,2.093024,1.534364,1.439026,0.6407859,1.05283,1.636,1.337486,1.26821,1.281032,1.193116,1.138068,0.8040201,1.204819,2.002002,1.901902,2.819738,2.805611,2.9,3.206413,3.293413,3.685259,4.278607,4.253215,4.985045,5.753968,6.771345,7.170923,7.737512,8.674464,9.426628,9.320389,10.62802,11.04707,10.5916,10.1518,11.20608,10.8818,9.191176,9.624198,8.909091,7.982063,
1,BEL,4.231482,4.264137,4.381372,4.084249,3.8451,4.004004,4.070877,3.741959,3.510514,3.351002,3.114094,3.216895,3.704362,3.550923,3.695882,3.932782,4.116095,4.208592,4.383131,5.144105,5.239756,5.293811,5.571466,5.516706,5.254326,4.946225,4.766181,4.700212,5.493461,5.634349,5.415737,5.381377,5.702821,6.111711,6.400893,6.857976,6.879536,6.977194,7.21302,7.459387,6.949733,6.624456,6.933962,6.728517,6.839359,6.715383,7.293102,7.537551,8.328807,9.448961,10.38354,11.53949,12.57789,13.6843,14.60962,15.61156,15.81197,16.31273,15.68359,15.62685,15.4354,14.75735,14.40312,13.69797,12.50099,11.99033,11.4156,10.86808,11.18307,11.20799,11.02642,10.82803,9.869863,9.83986,9.631638,9.510804,9.291422,9.12569,8.719974,9.193503,8.206816,7.457467,7.468344,7.603978,8.143939,7.366911,6.962081,7.255576,7.754599,7.212084,7.140993,6.517259,6.502742,6.486856,6.324278,5.772624,5.395713,5.759599,5.271897,4.364623,3.724882,3.982409,4.124046,3.845224,3.869359,3.815325,3.864271,3.956149,3.885108,3.685872,3.84858,3.993069,4.528272,4.81673,4.833931,4.59556,5.08829,5.203829,5.134907,5.975852,6.427208,6.557022,6.442083,6.461694,6.15867,6.527918,6.295004,6.738264,6.97079,7.611625,7.546846,6.969027,7.099726,7.598174,7.406056,7.002546,7.348938,7.819225,8.067979,8.391111,7.821032,7.794246,8.134886,8.255774,7.568768,7.044644,8.423913,9.484957,9.854631,8.882236,9.021686,9.34886,9.818657,8.848269,8.101591,8.374463,8.719822,8.943863,7.957394,7.560938,7.29343,7.531317,7.895536,7.334633,6.471288,6.895527,7.152416,6.845894,7.056245,7.117904,7.486941,7.159353,6.754625,6.336127,5.741627,5.324203,5.798519,5.310719,5.34277,5.046061,5.335699,5.734475,5.453564,5.334052,5.064481,5.06346,4.657972,4.550882,4.014791,4.211221,4.031089,3.481675,2.500324,1.529366,1.446493,1.112532,1.227465,0.6739573,0.7629705,0.9137056,0.8506857,0.5447175,0.5824997,0.8854035,1.011122,1.265823,1.413249,1.694701,1.679929,2.033599,2.25896,1.722837,1.724789,1.499307,1.447816,0.9528586,1.026026,0.9625,0.9580689,0.9949011,1.055901,1.015103,0.913242,1.199159,1.34901,1.576465,1.923554,2.384501,2.563785,2.760926,2.982499,2.992242,3.011678,3.026961,3.155191,3.55485,3.639028,3.580594,3.604042,3.60262,3.381234,3.39759,3.171374,3.108561,2.97136,3.009397,3.260225,3.680547,4.265347,4.023124,3.490422,3.875424,3.98318,3.2976,2.888296,3.223562,3.627303,3.822171,3.536165,2.537262,2.21494,2.846773,2.79355,2.276826,2.25792,2.707276,2.76212,2.774657,2.63923,2.546991,2.073631,2.31913,2.166943,2.227614,2.39726,2.843288,2.779304,2.932455,2.907296,2.688818,2.375245,2.581345,3.183053,2.819651,2.716156,2.535059,2.697163,2.421775,2.490381,2.315408,2.409382,2.55455,2.756492,2.717276,2.44262,2.457547,2.128108,1.988427,1.859439,1.872777,1.825008,1.741579,1.717676,1.380384,1.273951,1.19403,1.284687,1.194153,1.217248,1.464824,1.464521,1.96159,1.881356,2.037,2.053134,1.911648,1.82181,1.931144,1.939865,1.984448,2.472633,2.379929,2.545016,2.323934,1.99406,1.455625,1.255643,1.582815,1.738025,1.895269,1.834477,1.613809,1.301245,1.411009,1.143495,0.4016064,0.7348863,1.030784,1.504807,1.850306,1.583333,1.019565,0.440044,0.8286148,0.8563536,0.5785921,0.5790707,0.9655172,0.9772884,1.227078,1.166781,0.8468788,0.7519825,0.6546645,0.9173056,1.177921,1.301013,1.534036,1.932831,1.775956,1.93566,2.247344,2.048847,2.167141,2.741213,2.791328,2.876136,3.370786,2.974179,3.089168,2.501345,2.201342,2.259963,2.091381,2.778886,3.128729,2.932241,2.649618,2.677041,2.252488,2.350007,2.13295,2.177906,2.902548,2.628482,2.674843,1.824062,1.336933,0.872578,1.284192,1.258669,1.255123,1.295536,1.101858,1.373909,1.212508,1.745668,1.753717,1.473764,1.040213,1.615571,1.470775,1.788432,1.796104,1.58288,1.850209,1.735276,1.588903,1.264872,1.124017,1.928133,2.59887,2.25338,2.411596,2.255452,2.037773,2.867115,2.550703,2.278386,2.259186,2.55998,3.075213,2.751505,2.520803,2.877081,3.135676,3.119668,3.153921,2.472128,2.560058,2.884967,2.621996,2.387556,1.701414,1.96055,2.184292,1.86838,1.608896,1.63082,1.227718,1.206244,1.490595,1.644581,1.66785,1.766576,1.814326,1.782155,1.284897,1.285047,1.37385,1.116279,1.504373,2.243515,2.949062,3.084623,3.455497,3.645411,4.385559,4.158507,5.212778,5.801615,5.903296,5.393284,5.46875,4.72,3.136322,2.630985,2.316689,1.931666,0.6207737,0.597213,-0.3726844,-1.101057,-1.680946,-0.7746863,-1.198257,-0.9712976,-0.1207597,0.2640555,0.6155199,0.7010626,1.652528,1.791996,2.277478,2.458113,2.570042,2.320211,2.910695,3.008596,2.868762,3.105454,3.222635,3.383009,3.522272,3.412896,3.345525,3.679398,3.753092,3.600215,3.556889,3.573339,3.846565,3.480204,3.65118,3.661616,3.360553,3.185379,2.810451,2.251738,2.321725,2.852697,2.751914,2.778639,2.263607,2.231822,1.460078,1.187576,1.11415,1.002024,1.18457,1.593262,1.509319,1.008573,0.8960934,0.6331658,0.8149713,0.9657947,1.137164,0.9730163,0.8915156,0.6213048,0.3602161,0.2697033,0.3392875,0.01997004,-0.1197485,0.08988315,-0.1097804,-0.3786369,-0.6467662,-0.3973773,-0.3971406,0.2888159,0.5583251,0.627615,0.4574838,0.9084556,1.059047,1.27719,1.518633,1.5003,1.742614,1.386395,2.242823,2.03575,2.201071,2.158202,2.277002,2.156708,1.868512,1.812808,1.771479,2.029957,2.647898,2.970979,2.281369,2.277372,1.862631,1.598992,1.781047,1.898121,2.008929,2.003097,2.069432,2.134441,1.706943,1.480845,1.391669,1.522505,1.819048,2.079359,2.168331,2.24292,2.349919,2.751162,2.775936,2.335697,1.98944,2.165317,2.331485,2.080795,1.88944,1.728649,1.424183,1.264176,0.7994051,0.4801034,0.3871681,0.7577158,1.405195,1.096572,0.6247129,0.5692774,0.4773708,0.5970423,0.7342144,0.8169635,0.9037256,0.74428,0.5142332,0.4126926,0.2552648,0.455747,0.8947321,1.232539,1.461855,1.625274,2.268586,2.731494,2.860537,4.159066,5.636762,5.708284,7.59298,8.039198,8.30694,8.306277,8.968933,9.649595,9.621381,9.944163,11.27499,12.26795,10.62873,10.35079,8.045977,6.617956,6.667223,5.60413,5.197917,4.154376,4.13653
