OAPermID
5000021791
8589934339
8589934175
8589934275
8589934213
4295862902
4295856152
5000000933
8589934326
4295860596
8589934205
4295878766
4295860592
4295857405
8589934183
4295904676
4295884647
4295856627
4295875735
4295875726
4295889577
4295903505
5060588378
4295878505
4295860600
8589934254
8589934333
5000042454
4295889572
8589934262
8589934212
8589934200
4295862904
4295895205
4295884395
4295869482
4295904442
5000039357
8589934289
5001113817
8589934305
4295907751
8589934190
4295906733
8589934296
8589934314
4295881997
4296419629
4295878477
4295881976
4295886629
4295878431
4295863540
5059082241
5056415510
4295904371
4295875731
4295872091
4295886478
4295863439
4295890966
5000042928
4295875096
4295882718
8589934337
4295907709
4295908449
5000757618
4295865713
4295886575
5052789878
4295903828
4295903994
4296794513
4295889298
5067500816
4295903746
4295870369
5000063167
4295865863
4295889567
4295893548
4295863513
4295903993
4296474683
4295893598
4295859134
4295908493
8589934264
4295905201
4295886385
5000003784
4295893638
4295875447
4295907462
4295905022
4295913053
4295870355
4295908248
4295890499
4295893564
4295886766
5000644899
4295878065
5000015903
4296608184
4295893750
5052150273
4295906598
4295893700
4295875749
4295890700
4295885684
4295905656
5047817132
5037359859
4295865697
5086576304
4295875346
4295905370
4295865671
4295865860
4295913054
4295890547
4295856173
4295890862
4295863493
4295908679
4295878798
4295908241
4295870187
4295906468
4295913876
5001204503
4295875604
5000069336
4295885457
4295886417
5000055148
4297301555
4295908450
8589934197
4295861484
4295915684
4295899345
4295906482
5000050665
4295893936
4295890495
4295859094
4295888234
4295904677
4295877052
5030431978
5000456213
4295904715
4295908454
5001152912
4295907237
4295906502
5000473957
4296742738
4295860617
4295890959
5000073589
4295945605
4295863549
4295876880
4298430237
5036875088
5034173692
4295913427
4296118059
4295885600
4295863422
5000712227
4295907855
4295914414
4298358908
4295914030
4295885437
4295913040
5035153956
4295905778
4295901484
4295907966
4295909852
4295875613
4295902744
4295912707
5038864277
5000460179
4295905903
5034828191
4295885685
4295906467
4295865888
4295906616
4295859105
5000060908
4297404958
4295913441
4295866329
4295890785
4295893556
5000784969
4295914515
4295900253
8589934377
4295885583
5000049661
4295913698
5037270050
4295875538
4295885590
5068328098
4295856982
4295869137
4295882934
4295890792
4295904532
5000063856
4295914919
4296127909
4295906784
4295899181
4296939326
4295912493
4295906520
4295905814
4295903524
4296569704
4296470997
4295885353
5000587670
4296926290
5000059168
4295909764
5000072513
5046657899
4296955793
4297237912
4296137737
4295912875
5000050762
5000068349
4295912617
4295913429
5064590429
4298054621
5000841635
4295913393
4295895575
4298546613
5035949334
4295868187
4295907297
5001085582
4295886471
5032463794
4298217846
4297091554
5044035342
4295905970
5057825057
4297759136
5000047157
4298026825
4295893780
4295885599
5046456427
4295890704
4297197492
4296470980
5001145817
4295858259
4298443884
4296997637
4295913344
4295872054
5000660312
5000871210
5000071759
5000058627
5071172949
4295913513
4296413309
4295885681
4298052432
4296376946
4295885706
4295907458
4295899581
4296361001
4295913433
4295867049
4297242006
4298075773
4295900988
5045818447
4295885327
4295885606
5037362943
5050471276
4295867774
5000067367
5064612950
4295913366
4297208937
4296977640
4295899394
5042953647
5000034996
4295865894
4295865905
5000647638
4295868036
4296227484
4296176819
4298128828
5073129960
4295902819
5057493855
4295913041
4295885598
5000066947
5000337505
4295914496
5000660239
4296418401
5037340953
4295902876
4297797152
5000646891
4295907927
5040942372
4295885677
4296310165
5000037516
4296555278
4296470941
5000068837
4295883019
5000058110
5001437763
5000004037
4296514607
4297919833
4295888197
4297175134
5000010779
4296687715
5000010808
4297023080
4296973088
4295906443
4296094878
4296552547
